ts,connected,time
2020-02-22 10:30:00,62,10:30:00
2020-02-22 11:00:00,56,11:00:00
2020-02-22 11:30:00,53,11:30:00
2020-02-22 12:00:00,56,12:00:00
2020-02-22 12:30:00,58,12:30:00
2020-02-22 13:00:00,58,13:00:00
2020-02-22 13:30:00,56,13:30:00
2020-02-22 14:00:00,57,14:00:00
2020-02-22 14:30:00,58,14:30:00
2020-02-22 15:00:00,50,15:00:00
2020-02-22 15:30:00,48,15:30:00
2020-02-22 16:00:00,46,16:00:00
2020-02-22 16:30:00,49,16:30:00
2020-02-22 17:00:00,59,17:00:00
2020-02-22 17:30:00,55,17:30:00
2020-02-22 18:00:00,54,18:00:00
2020-02-22 18:30:00,50,18:30:00
2020-02-22 19:00:00,45,19:00:00
2020-02-22 19:30:00,47,19:30:00
2020-02-22 20:00:00,50,20:00:00
2020-02-22 20:30:00,51,20:30:00
2020-02-22 21:00:00,50,21:00:00
2020-02-22 21:30:00,49,21:30:00
2020-02-22 22:00:00,49,22:00:00
2020-02-22 22:30:00,50,22:30:00
2020-02-22 23:00:00,53,23:00:00
2020-02-22 23:30:00,52,23:30:00
2020-02-22 23:59:59,51,23:59:59
2020-02-29 00:00:00,52,00:00:00
2020-02-29 00:30:00,52,00:30:00
2020-02-29 01:00:00,52,01:00:00
2020-02-29 01:30:00,53,01:30:00
2020-02-29 02:00:00,53,02:00:00
2020-02-29 02:30:00,53,02:30:00
2020-02-29 03:00:00,54,03:00:00
2020-02-29 03:30:00,55,03:30:00
2020-02-29 04:00:00,55,04:00:00
2020-02-29 04:30:00,55,04:30:00
2020-02-29 05:00:00,56,05:00:00
2020-02-29 05:30:00,57,05:30:00
2020-02-29 06:00:00,56,06:00:00
2020-02-29 06:30:00,57,06:30:00
2020-02-29 07:00:00,57,07:00:00
2020-02-29 07:30:00,60,07:30:00
2020-02-29 08:00:00,60,08:00:00
2020-02-29 08:30:00,56,08:30:00
2020-02-29 09:00:00,55,09:00:00
2020-02-29 09:30:00,52,09:30:00
2020-02-29 10:00:00,49,10:00:00
2020-02-29 10:30:00,51,10:30:00
2020-02-29 11:00:00,54,11:00:00
2020-02-29 11:30:00,59,11:30:00
2020-02-29 12:00:00,44,12:00:00
2020-02-29 12:30:00,52,12:30:00
2020-02-29 13:00:00,56,13:00:00
2020-02-29 13:30:00,45,13:30:00
2020-02-29 14:00:00,44,14:00:00
2020-02-29 14:30:00,45,14:30:00
2020-02-29 15:00:00,49,15:00:00
2020-02-29 15:30:00,55,15:30:00
2020-02-29 16:00:00,53,16:00:00
2020-02-29 16:30:00,50,16:30:00
2020-02-29 17:00:00,44,17:00:00
2020-02-29 17:30:00,44,17:30:00
2020-02-29 18:00:00,46,18:00:00
2020-02-29 18:30:00,53,18:30:00
2020-02-29 19:00:00,53,19:00:00
2020-02-29 19:30:00,50,19:30:00
2020-02-29 20:00:00,47,20:00:00
2020-02-29 20:30:00,52,20:30:00
2020-02-29 21:00:00,49,21:00:00
2020-02-29 21:30:00,47,21:30:00
2020-02-29 22:00:00,46,22:00:00
2020-02-29 22:30:00,45,22:30:00
2020-02-29 23:00:00,47,23:00:00
2020-02-29 23:30:00,44,23:30:00
2020-02-29 23:59:59,47,23:59:59
