ts,connected,time
2020-02-13 02:30:00,72,02:30:00
2020-02-13 03:00:00,73,03:00:00
2020-02-13 03:30:00,75,03:30:00
2020-02-13 04:00:00,75,04:00:00
2020-02-13 04:30:00,75,04:30:00
2020-02-13 05:00:00,74,05:00:00
2020-02-13 05:30:00,77,05:30:00
2020-02-13 06:00:00,74,06:00:00
2020-02-13 06:30:00,71,06:30:00
2020-02-13 07:00:00,62,07:00:00
2020-02-13 07:30:00,63,07:30:00
2020-02-13 08:00:00,59,08:00:00
2020-02-13 08:30:00,62,08:30:00
2020-02-13 09:00:00,67,09:00:00
2020-02-13 09:30:00,67,09:30:00
2020-02-13 10:00:00,75,10:00:00
2020-02-13 10:30:00,78,10:30:00
2020-02-13 11:00:00,82,11:00:00
2020-02-13 11:30:00,81,11:30:00
2020-02-13 12:00:00,79,12:00:00
2020-02-13 12:30:00,79,12:30:00
2020-02-13 13:00:00,79,13:00:00
2020-02-13 13:30:00,77,13:30:00
2020-02-13 14:00:00,72,14:00:00
2020-02-13 14:30:00,73,14:30:00
2020-02-13 15:00:00,68,15:00:00
2020-02-13 15:30:00,61,15:30:00
2020-02-13 16:00:00,58,16:00:00
2020-02-13 16:30:00,52,16:30:00
2020-02-13 17:00:00,55,17:00:00
2020-02-13 17:30:00,62,17:30:00
2020-02-13 18:00:00,60,18:00:00
2020-02-13 18:30:00,56,18:30:00
2020-02-13 19:00:00,64,19:00:00
2020-02-13 19:30:00,68,19:30:00
2020-02-13 20:00:00,71,20:00:00
2020-02-13 20:30:00,72,20:30:00
2020-02-13 21:00:00,67,21:00:00
2020-02-13 21:30:00,65,21:30:00
2020-02-13 22:00:00,63,22:00:00
2020-02-13 22:30:00,65,22:30:00
2020-02-13 23:00:00,65,23:00:00
2020-02-13 23:30:00,65,23:30:00
2020-02-13 23:59:59,66,23:59:59
2020-02-14 00:00:00,66,00:00:00
2020-02-14 00:30:00,68,00:30:00
2020-02-14 01:00:00,68,01:00:00
2020-02-14 01:30:00,69,01:30:00
2020-02-14 02:00:00,73,02:00:00
2020-02-14 02:30:00,74,02:30:00
2020-02-14 03:00:00,77,03:00:00
2020-02-14 03:30:00,78,03:30:00
2020-02-14 04:00:00,79,04:00:00
2020-02-14 04:30:00,80,04:30:00
