ts,connected,time
2020-03-01 02:30:00,12,02:30:00
2020-03-01 03:00:00,14,03:00:00
2020-03-01 03:30:00,15,03:30:00
2020-03-01 04:00:00,15,04:00:00
2020-03-01 04:30:00,15,04:30:00
2020-03-01 05:00:00,15,05:00:00
2020-03-01 05:30:00,15,05:30:00
2020-03-01 06:00:00,14,06:00:00
2020-03-01 06:30:00,14,06:30:00
2020-03-01 07:00:00,12,07:00:00
2020-03-01 07:30:00,12,07:30:00
2020-03-01 08:00:00,13,08:00:00
2020-03-01 08:30:00,15,08:30:00
2020-03-01 09:00:00,15,09:00:00
2020-03-01 09:30:00,16,09:30:00
2020-03-01 10:00:00,19,10:00:00
2020-03-01 10:30:00,19,10:30:00
2020-03-01 11:00:00,16,11:00:00
2020-03-01 11:30:00,15,11:30:00
2020-03-01 12:00:00,14,12:00:00
2020-03-01 12:30:00,16,12:30:00
2020-03-01 13:00:00,16,13:00:00
2020-03-01 13:30:00,19,13:30:00
2020-03-01 14:00:00,19,14:00:00
2020-03-01 14:30:00,21,14:30:00
2020-03-01 15:00:00,22,15:00:00
2020-03-01 15:30:00,21,15:30:00
2020-03-01 16:00:00,18,16:00:00
2020-03-01 16:30:00,17,16:30:00
2020-03-01 17:00:00,17,17:00:00
2020-03-01 17:30:00,14,17:30:00
2020-03-01 18:00:00,15,18:00:00
2020-03-01 18:30:00,14,18:30:00
2020-03-01 19:00:00,12,19:00:00
2020-03-01 19:30:00,13,19:30:00
2020-03-01 20:00:00,12,20:00:00
2020-03-01 20:30:00,13,20:30:00
2020-03-01 21:00:00,13,21:00:00
2020-03-01 21:30:00,13,21:30:00
2020-03-01 22:00:00,13,22:00:00
2020-03-01 22:30:00,13,22:30:00
2020-03-01 23:00:00,15,23:00:00
2020-03-01 23:30:00,15,23:30:00
2020-03-01 23:59:59,15,23:59:59
