ts,connected,time
2020-02-17 01:30:00,149,01:30:00
2020-02-17 02:00:00,149,02:00:00
2020-02-17 02:30:00,149,02:30:00
2020-02-17 03:00:00,148,03:00:00
2020-02-17 03:30:00,148,03:30:00
2020-02-17 04:00:00,147,04:00:00
2020-02-17 04:30:00,148,04:30:00
2020-02-17 05:00:00,148,05:00:00
2020-02-17 05:30:00,142,05:30:00
2020-02-17 06:00:00,147,06:00:00
2020-02-17 06:30:00,142,06:30:00
2020-02-17 07:00:00,142,07:00:00
2020-02-17 07:30:00,150,07:30:00
2020-02-17 08:00:00,149,08:00:00
2020-02-17 08:30:00,163,08:30:00
2020-02-17 09:00:00,165,09:00:00
2020-02-17 09:30:00,174,09:30:00
2020-02-17 10:00:00,176,10:00:00
2020-02-17 10:30:00,173,10:30:00
2020-02-17 11:00:00,181,11:00:00
2020-02-17 11:30:00,181,11:30:00
2020-02-17 12:00:00,173,12:00:00
2020-02-17 12:30:00,164,12:30:00
2020-02-17 13:00:00,158,13:00:00
2020-02-17 13:30:00,156,13:30:00
2020-02-17 14:00:00,154,14:00:00
2020-02-17 14:30:00,154,14:30:00
2020-02-17 15:00:00,149,15:00:00
2020-02-17 15:30:00,138,15:30:00
2020-02-17 16:00:00,139,16:00:00
2020-02-17 16:30:00,135,16:30:00
2020-02-17 17:00:00,138,17:00:00
2020-02-17 17:30:00,142,17:30:00
2020-02-17 18:00:00,158,18:00:00
2020-02-17 18:30:00,165,18:30:00
2020-02-17 19:00:00,167,19:00:00
2020-02-17 19:30:00,170,19:30:00
2020-02-17 20:00:00,167,20:00:00
2020-02-17 20:30:00,168,20:30:00
2020-02-17 21:00:00,163,21:00:00
2020-02-17 21:30:00,163,21:30:00
2020-02-17 22:00:00,161,22:00:00
2020-02-17 22:30:00,159,22:30:00
2020-02-17 23:00:00,159,23:00:00
2020-02-17 23:30:00,162,23:30:00
2020-02-17 23:59:59,165,23:59:59
2020-02-18 00:00:00,165,00:00:00
2020-02-18 00:30:00,169,00:30:00
2020-02-18 01:00:00,170,01:00:00
2020-02-18 01:30:00,172,01:30:00
2020-02-18 02:00:00,173,02:00:00
2020-02-18 02:30:00,173,02:30:00
2020-02-18 03:00:00,175,03:00:00
2020-02-18 03:30:00,174,03:30:00
2020-02-18 04:00:00,173,04:00:00
2020-02-18 04:30:00,174,04:30:00
2020-02-18 05:00:00,172,05:00:00
2020-02-18 05:30:00,173,05:30:00
2020-02-18 06:00:00,166,06:00:00
2020-02-18 06:30:00,151,06:30:00
2020-02-18 07:00:00,149,07:00:00
2020-02-18 07:30:00,146,07:30:00
2020-02-18 08:00:00,152,08:00:00
2020-02-18 08:30:00,165,08:30:00
2020-02-18 09:00:00,166,09:00:00
2020-02-18 09:30:00,185,09:30:00
2020-02-18 10:00:00,184,10:00:00
2020-02-18 10:30:00,185,10:30:00
2020-02-18 11:00:00,181,11:00:00
2020-02-18 11:30:00,178,11:30:00
2020-02-18 12:00:00,162,12:00:00
2020-02-18 12:30:00,161,12:30:00
2020-02-18 13:00:00,162,13:00:00
2020-02-18 13:30:00,161,13:30:00
2020-02-18 14:00:00,171,14:00:00
2020-02-18 14:30:00,164,14:30:00
2020-02-18 15:00:00,155,15:00:00
2020-02-18 15:30:00,158,15:30:00
2020-02-18 16:00:00,170,16:00:00
2020-02-18 16:30:00,175,16:30:00
2020-02-18 17:00:00,180,17:00:00
2020-02-18 17:30:00,180,17:30:00
2020-02-18 18:00:00,173,18:00:00
2020-02-18 18:30:00,177,18:30:00
2020-02-18 19:00:00,172,19:00:00
2020-02-18 19:30:00,174,19:30:00
2020-02-18 20:00:00,176,20:00:00
2020-02-18 20:30:00,170,20:30:00
2020-02-18 21:00:00,166,21:00:00
2020-02-18 21:30:00,158,21:30:00
2020-02-18 22:00:00,153,22:00:00
2020-02-18 22:30:00,154,22:30:00
2020-02-18 23:00:00,157,23:00:00
2020-02-18 23:30:00,161,23:30:00
2020-02-18 23:59:59,164,23:59:59
2020-02-19 00:00:00,164,00:00:00
2020-02-19 00:30:00,161,00:30:00
2020-02-19 01:00:00,161,01:00:00
2020-02-19 01:30:00,161,01:30:00
2020-02-19 02:00:00,160,02:00:00
2020-02-19 02:30:00,161,02:30:00
2020-02-19 03:00:00,161,03:00:00
2020-02-19 03:30:00,160,03:30:00
2020-02-19 04:00:00,160,04:00:00
2020-02-19 04:30:00,160,04:30:00
2020-02-19 05:00:00,158,05:00:00
2020-02-19 05:30:00,156,05:30:00
2020-02-19 06:00:00,159,06:00:00
2020-02-19 06:30:00,154,06:30:00
2020-02-19 07:00:00,141,07:00:00
2020-02-19 07:30:00,149,07:30:00
2020-02-19 08:00:00,159,08:00:00
2020-02-19 08:30:00,175,08:30:00
2020-02-19 09:00:00,173,09:00:00
2020-02-19 09:30:00,177,09:30:00
2020-02-19 10:00:00,174,10:00:00
2020-02-19 10:30:00,175,10:30:00
2020-02-19 11:00:00,174,11:00:00
2020-02-19 11:30:00,174,11:30:00
2020-02-19 12:00:00,170,12:00:00
2020-02-19 12:30:00,171,12:30:00
2020-02-19 13:00:00,164,13:00:00
2020-02-19 13:30:00,163,13:30:00
2020-02-19 14:00:00,163,14:00:00
2020-02-19 14:30:00,163,14:30:00
2020-02-19 15:00:00,163,15:00:00
2020-02-19 15:30:00,155,15:30:00
2020-02-19 16:00:00,152,16:00:00
2020-02-19 16:30:00,143,16:30:00
2020-02-19 17:00:00,150,17:00:00
2020-02-19 17:30:00,154,17:30:00
2020-02-19 18:00:00,163,18:00:00
2020-02-19 18:30:00,159,18:30:00
2020-02-19 19:00:00,161,19:00:00
2020-02-19 19:30:00,162,19:30:00
2020-02-19 20:00:00,157,20:00:00
2020-02-19 20:30:00,153,20:30:00
2020-02-19 21:00:00,148,21:00:00
2020-02-19 21:30:00,148,21:30:00
2020-02-19 22:00:00,145,22:00:00
2020-02-19 22:30:00,151,22:30:00
2020-02-19 23:00:00,157,23:00:00
2020-02-19 23:30:00,161,23:30:00
2020-02-19 23:59:59,162,23:59:59
2020-02-20 00:00:00,162,00:00:00
2020-02-20 00:30:00,164,00:30:00
2020-02-20 01:00:00,164,01:00:00
2020-02-20 01:30:00,169,01:30:00
2020-02-20 02:00:00,173,02:00:00
2020-02-20 02:30:00,173,02:30:00
2020-02-20 03:00:00,172,03:00:00
2020-02-20 03:30:00,171,03:30:00
2020-02-20 04:00:00,171,04:00:00
2020-02-20 04:30:00,172,04:30:00
2020-02-20 05:00:00,169,05:00:00
2020-02-20 05:30:00,171,05:30:00
2020-02-20 06:00:00,171,06:00:00
2020-02-20 06:30:00,163,06:30:00
2020-02-20 07:00:00,148,07:00:00
2020-02-20 07:30:00,140,07:30:00
2020-02-20 08:00:00,144,08:00:00
2020-02-20 08:30:00,151,08:30:00
2020-02-20 09:00:00,171,09:00:00
2020-02-20 09:30:00,180,09:30:00
2020-02-20 10:00:00,181,10:00:00
2020-02-20 10:30:00,169,10:30:00
2020-02-20 11:00:00,167,11:00:00
2020-02-20 11:30:00,161,11:30:00
2020-02-20 12:00:00,169,12:00:00
2020-02-20 12:30:00,160,12:30:00
2020-02-20 13:00:00,171,13:00:00
2020-02-20 13:30:00,164,13:30:00
2020-02-20 14:00:00,170,14:00:00
2020-02-20 14:30:00,176,14:30:00
2020-02-20 15:00:00,166,15:00:00
2020-02-20 15:30:00,174,15:30:00
2020-02-20 16:00:00,165,16:00:00
2020-02-20 16:30:00,152,16:30:00
2020-02-20 17:00:00,154,17:00:00
2020-02-20 17:30:00,155,17:30:00
2020-02-20 18:00:00,158,18:00:00
2020-02-20 18:30:00,171,18:30:00
2020-02-20 19:00:00,169,19:00:00
2020-02-20 19:30:00,176,19:30:00
2020-02-20 20:00:00,165,20:00:00
2020-02-20 20:30:00,161,20:30:00
2020-02-20 21:00:00,159,21:00:00
2020-02-20 21:30:00,152,21:30:00
2020-02-20 22:00:00,148,22:00:00
2020-02-20 22:30:00,146,22:30:00
2020-02-20 23:00:00,151,23:00:00
2020-02-20 23:30:00,154,23:30:00
2020-02-20 23:59:59,159,23:59:59
2020-02-21 00:00:00,159,00:00:00
2020-02-21 00:30:00,163,00:30:00
2020-02-21 01:00:00,166,01:00:00
2020-02-21 01:30:00,168,01:30:00
2020-02-21 02:00:00,168,02:00:00
2020-02-21 02:30:00,171,02:30:00
2020-02-21 03:00:00,170,03:00:00
2020-02-21 03:30:00,170,03:30:00
2020-02-21 04:00:00,169,04:00:00
2020-02-21 04:30:00,170,04:30:00
2020-02-21 05:00:00,170,05:00:00
2020-02-21 05:30:00,164,05:30:00
2020-02-21 06:00:00,166,06:00:00
2020-02-21 06:30:00,166,06:30:00
2020-02-21 07:00:00,150,07:00:00
2020-02-21 07:30:00,156,07:30:00
2020-02-21 08:00:00,172,08:00:00
2020-02-21 08:30:00,180,08:30:00
2020-02-21 09:00:00,183,09:00:00
2020-02-21 09:30:00,185,09:30:00
2020-02-21 10:00:00,178,10:00:00
2020-02-21 10:30:00,168,10:30:00
2020-02-21 11:00:00,160,11:00:00
2020-02-21 11:30:00,176,11:30:00
2020-02-21 12:00:00,175,12:00:00
2020-02-21 12:30:00,180,12:30:00
2020-02-21 13:00:00,185,13:00:00
2020-02-21 13:30:00,183,13:30:00
